Station ID,AQI index,Location,Station name,Url,Dominent pollutant,CO,Dew,Humidity,NO2,O3,Pressure,PM10,PM2.5,SO2,Temperature,Wind,Data Time S,Data Time Tz,Status,Alert level
13250,103,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,42,,76.7,3,1,"1,003.70",65,103,33,22.6,2,1/26/2021 16:00,+07:00,#NAME?,#NAME?
5507,44,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,-,,85.3,5,26,"1,002.90",23,44,-,23.2,1,1/26/2021 15:00,+07:00,#NAME?,#NAME?
11778,20,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,4,,85.3,18,-,"1,002.90",12,20,7,23.2,1,1/26/2021 15:00,+07:00,#NAME?,#NAME?
12958,75,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,2,,53,10,33,"1,014.00",55,75,2,25,4.1,1/26/2021 16:00,+07:00,#NAME?,#NAME?
12957,92,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,3,,57,4,-,"1,014.00",59,92,3,24.5,3.8,1/26/2021 16:00,+07:00,#NAME?,#NAME?
13015,117,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,15,,57,27,-,"1,014.00",82,117,-,24.5,3.8,1/26/2021 15:00,+07:00,#NAME?,#NAME?
13018,73,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,4,,57,11,-,"1,014.00",51,73,-,24.5,3.8,1/26/2021 15:00,+07:00,#NAME?,#NAME?
13019,86,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,6,,57,25,-,"1,014.00",56,86,-,24.5,3.8,1/26/2021 15:00,+07:00,#NAME?,#NAME?
13026,104,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,5,,57,22,3,"1,014.00",64,104,1,24.5,3.8,1/26/2021 14:00,+07:00,#NAME?,#NAME?
1584,-,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,,3,,78,1,29,"1,014.00",-,-,6,24,4.6,1/26/2021 16:00,+07:00,#NAME?,#NAME?
1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,,1,,61,2,27,"1,011.00",-,-,3,27,8.2,1/26/2021 16:00,+07:00,#NAME?,#NAME?
13017,113,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,8,,57,14,-,"1,014.00",83,113,-,24.5,3.8,1/26/2021 15:00,+07:00,#NAME?,#NAME?
13020,-,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,5,,57,8,-,"1,014.00",47,71,-,24.5,3.8,1/26/2021 15:00,+07:00,#NAME?,#NAME?
13013,117,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,8,,57,20,-,"1,014.00",69,117,-,24.5,3.8,1/26/2021 15:00,+07:00,#NAME?,#NAME?
13014,79,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,6,,57,-,-,"1,014.00",55,79,-,24.5,3.8,1/26/2021 15:00,+07:00,#NAME?,#NAME?
13252,188,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm25,-,,75.8,-,1,987.8,186,188,1,19.8,2,1/26/2021 16:00,+07:00,#NAME?,#NAME?
8767,117,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,,60,-,-,"1,007.00",,117,-,30.5,4.6,1/27/2021 15:00,+07:00,#NAME?,#NAME?
8688,97,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,,60,-,-,"1,013.00",,-,-,23,2.5,1/27/2021 15:00,+07:00,#NAME?,#NAME?
8641,109,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.2,,60,15.6,3.7,"1,013.00",,109,2.1,23,2.5,1/27/2021 15:00,+07:00,#NAME?,#NAME?
13012,14,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,2,,48.9,3,25,925.2,14,14,1,28.6,2,1/27/2021 15:00,+07:00,#NAME?,#NAME?
12488,-,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,,1,,78,-,-,"1,014.00",21,17,-,24,3.6,1/27/2021 15:00,+07:00,#NAME?,#NAME?
13251,87,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,13,,60,19,3,"1,014.00",71,87,2,23,3,1/27/2021 14:00,+07:00,#NAME?,#NAME?
12976,67,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,2,,60,9,24,"1,013.00",53,67,3,23,2.5,1/27/2021 15:00,+07:00,#NAME?,#NAME?
13250,63,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm10,41,,84,1,3,"1,003.30",63,28,60,20.4,3,1/27/2021 15:00,+07:00,#NAME?,#NAME?
5507,45,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,-,,80,5,13,"1,002.30",26,45,-,21.8,1,1/27/2021 14:00,+07:00,#NAME?,#NAME?
11778,22,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,6,,80,18,-,"1,002.30",13,22,7,21.8,1,1/27/2021 14:00,+07:00,#NAME?,#NAME?
12958,142,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,5,,60,34,24,"1,013.00",77,142,11,23,2.5,1/27/2021 15:00,+07:00,#NAME?,#NAME?
12957,106,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,4,,60,5,-,"1,013.00",60,106,3,23,2.5,1/27/2021 15:00,+07:00,#NAME?,#NAME?
13015,88,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,48,,60,50,-,"1,014.00",58,88,-,23,3,1/27/2021 14:00,+07:00,#NAME?,#NAME?
13018,71,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,4,,60,13,-,"1,014.00",47,71,-,23,3,1/27/2021 14:00,+07:00,#NAME?,#NAME?
13019,63,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,5,,60,21,-,"1,014.00",46,63,-,23,3,1/27/2021 14:00,+07:00,#NAME?,#NAME?
13026,80,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,5,,60,12,5,"1,014.00",53,80,1,23,3,1/27/2021 14:00,+07:00,#NAME?,#NAME?
1584,-,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,,9,,73,1,23,"1,013.00",-,-,6,24,1.5,1/27/2021 15:00,+07:00,#NAME?,#NAME?
1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,,2,,78,4,27,"1,012.00",-,-,3,24,5.6,1/27/2021 15:00,+07:00,#NAME?,#NAME?
13017,84,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,5,,60,8,-,"1,014.00",64,84,-,23,3,1/27/2021 14:00,+07:00,#NAME?,#NAME?
13020,72,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,5,,60,8,-,"1,014.00",47,72,-,23,3,1/27/2021 14:00,+07:00,#NAME?,#NAME?
13013,82,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,9,,60,19,-,"1,014.00",56,82,-,23,3,1/27/2021 14:00,+07:00,#NAME?,#NAME?
13014,65,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,4,,60,-,-,"1,014.00",46,65,-,23,3,1/27/2021 14:00,+07:00,#NAME?,#NAME?
13252,199,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,,67.7,-,1,986.8,199,191,1,20.8,2,1/27/2021 15:00,+07:00,#NAME?,#NAME?
8767,91,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,,34,-,-,"1,009.50",,91,-,32.5,2.5,1/29/2021 14:00,+07:00,#NAME?,#NAME?
8688,143,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,,49,-,-,"1,018.00",,-,-,22,3,1/29/2021 15:00,+07:00,#NAME?,#NAME?
8641,164,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.2,,49,14.2,0.9,"1,018.00",,164,5.1,22,3,1/29/2021 15:00,+07:00,#NAME?,#NAME?
13012,30,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,2,,54.8,5,41,928.2,22,30,2,23.2,5,1/29/2021 15:00,+07:00,#NAME?,#NAME?
12488,35,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm25,2,,69,-,-,"1,018.00",20,35,-,24,7.2,1/29/2021 14:00,+07:00,#NAME?,#NAME?
13251,141,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,12,,49,24,3,"1,019.00",99,141,1,22,3.3,1/29/2021 14:00,+07:00,#NAME?,#NAME?
12976,-,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5,,49,19,24,"1,019.00",55,75,13,22,3.6,1/29/2021 14:00,+07:00,#NAME?,#NAME?
13250,113,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,30,,70.1,3,23,"1,009.30",53,113,46,17.5,2,1/29/2021 15:00,+07:00,#NAME?,#NAME?
5507,46,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,-,,71.9,5,23,"1,007.10",31,46,-,19.6,1,1/29/2021 14:00,+07:00,#NAME?,#NAME?
11778,16,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,6,,71.9,22,-,"1,007.10",12,16,20,19.6,1,1/29/2021 13:00,+07:00,#NAME?,#NAME?
12958,118,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,5,,49,32,15,"1,019.00",70,118,25,22,3.6,1/29/2021 14:00,+07:00,#NAME?,#NAME?
12957,-,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,,3,,49,12,-,"1,019.00",74,119,9,22,3.6,1/29/2021 14:00,+07:00,#NAME?,#NAME?
13015,145,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,38,,49,54,-,"1,019.00",98,145,-,22,3.3,1/29/2021 14:00,+07:00,#NAME?,#NAME?
13018,96,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,6,,49,22,-,"1,019.00",60,96,-,22,3.3,1/29/2021 14:00,+07:00,#NAME?,#NAME?
13019,106,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,10,,49,30,-,"1,019.00",64,106,-,22,3.3,1/29/2021 14:00,+07:00,#NAME?,#NAME?
13026,134,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,6,,49,18,5,"1,019.00",74,134,1,22,3.3,1/29/2021 14:00,+07:00,#NAME?,#NAME?
1584,-,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,,6,,63,1,63,"1,017.50",-,-,6,25,5.1,1/29/2021 14:00,+07:00,#NAME?,#NAME?
1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,,4,,57,5,42,"1,015.00",-,-,3,27,9.7,1/29/2021 14:00,+07:00,#NAME?,#NAME?
13017,139,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,10,,49,15,-,"1,019.00",97,139,-,22,3.3,1/29/2021 14:00,+07:00,#NAME?,#NAME?
13020,94,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,10,,49,16,-,"1,019.00",61,94,-,22,3.3,1/29/2021 14:00,+07:00,#NAME?,#NAME?
13013,138,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,18,,49,28,-,"1,019.00",96,138,-,22,3.3,1/29/2021 14:00,+07:00,#NAME?,#NAME?
13014,99,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,10,,49,-,-,"1,019.00",65,99,-,22,3.3,1/29/2021 14:00,+07:00,#NAME?,#NAME?
13252,139,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm25,-,,56.9,-,1,992.6,126,139,1,17,3,1/29/2021 15:00,+07:00,#NAME?,#NAME?
8767,87,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,,65,-,-,"1,012.00",,87,-,26,2,1/30/2021 21:00,+07:00,#NAME?,#NAME?
8688,180,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,,77,-,-,"1,020.00",,-,-,18,1.5,1/30/2021 22:00,+07:00,#NAME?,#NAME?
8641,215,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.2,,77,13.3,0.9,"1,020.00",,215,3.1,18,1.5,1/30/2021 21:00,+07:00,#NAME?,#NAME?
13012,32,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,2,,76.2,3,27,927.4,22,32,2,19.2,4,1/30/2021 22:00,+07:00,#NAME?,#NAME?
12488,21,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm25,1,,88,-,-,"1,019.00",20,21,-,22,2.3,1/30/2021 22:00,+07:00,#NAME?,#NAME?
13251,183,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,13,,82,29,2,"1,019.00",160,183,1,18,2,1/30/2021 19:00,+07:00,#NAME?,#NAME?
12976,137,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,7,,77,19,23,"1,020.00",71,137,4,18,1.5,1/30/2021 22:00,+07:00,#NAME?,#NAME?
13250,175,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,38,,90.3,7,8,"1,007.60",69,175,150,16.3,150,1/30/2021 22:00,+07:00,#NAME?,#NAME?
5507,54,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,-,,91.5,5,16,"1,005.40",28,54,-,17.4,1,1/30/2021 21:00,+07:00,#NAME?,#NAME?
11778,12,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,5,,91.5,12,-,"1,005.40",8,12,99,7,1,1/30/2021 21:00,+07:00,#NAME?,#NAME?
12958,182,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,6,,77,27,5,"1,020.00",99,182,3,18,1.5,1/30/2021 22:00,+07:00,#NAME?,#NAME?
12957,-,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,,3,,77,21,-,"1,020.00",74,119,4,18,2,1/30/2021 22:00,+07:00,#NAME?,#NAME?
13015,192,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,34,,82,48,-,"1,019.00",147,192,-,18,2,1/30/2021 20:00,+07:00,#NAME?,#NAME?
13018,161,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,13,,82,34,-,"1,019.00",102,161,-,18,2,1/30/2021 20:00,+07:00,#NAME?,#NAME?
13019,178,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,17,,82,49,-,"1,019.00",118,178,-,18,2,1/30/2021 20:00,+07:00,#NAME?,#NAME?
13026,186,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,17,,82,31,1,"1,019.00",128,186,2,18,2,1/30/2021 20:00,+07:00,#NAME?,#NAME?
1584,-,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,,13,,88,1,11,"1,018.00",-,-,6,21,0.5,1/30/2021 21:00,+07:00,#NAME?,#NAME?
1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,,2,,73,2,38,"1,016.00",-,-,3,24,4.1,1/30/2021 22:00,+07:00,#NAME?,#NAME?
13017,189,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,15,,82,35,-,"1,019.00",158,189,-,18,2,1/30/2021 20:00,+07:00,#NAME?,#NAME?
13020,156,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,15,,82,35,-,"1,019.00",104,156,-,18,2,1/30/2021 20:00,+07:00,#NAME?,#NAME?
13013,191,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,20,,82,45,-,"1,019.00",161,191,-,18,2,1/30/2021 20:00,+07:00,#NAME?,#NAME?
13014,176,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,16,,82,-,-,"1,019.00",112,176,-,18,2,1/30/2021 20:00,+07:00,#NAME?,#NAME?
13252,189,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm25,-,,84,-,1,990.5,168,189,1,16,1,1/30/2021 22:00,+07:00,#NAME?,#NAME?
8767,59,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,,80.5,-,-,"1,012.00",-,59,-,25.5,1.2,1/31/2021 23:00,+07:00,#NAME?,#NAME?
8688,-,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,,93,-,-,"1,020.00",-,-,-,19,2,1/31/2021 22:00,+07:00,#NAME?,#NAME?
8641,-,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.1,,90.5,9.2,0.9,"1,020.00",,117,1.6,19,2.5,1/31/2021 22:00,+07:00,#NAME?,#NAME?
13012,20,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,1,,81.5,3,22,928.7,17,20,2,17.1,2,1/31/2021 23:00,+07:00,#NAME?,#NAME?
12488,-,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,,1,,78,-,-,"1,019.00",27,19,-,22,2.8,1/31/2021 23:00,+07:00,#NAME?,#NAME?
13251,180,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,17,,90.5,23,1,"1,020.00",131,180,1,19,2.5,1/31/2021 21:00,+07:00,#NAME?,#NAME?
12976,-,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,3,,88,14,23,"1,020.00",39,60,2,19,2.5,1/31/2021 23:00,+07:00,#NAME?,#NAME?
13250,135,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,30,,94.5,3,12,"1,007.90",65,135,22,17.3,22,1/31/2021 23:00,+07:00,#NAME?,#NAME?
5507,33,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,-,,92.7,5,10,"1,006.30",17,33,-,18.4,1,1/31/2021 23:00,+07:00,#NAME?,#NAME?
11778,10,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,5,,92.7,43,-,"1,006.30",7,10,99,14,1,1/31/2021 22:00,+07:00,#NAME?,#NAME?
12958,97,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,3,,88,30,5,"1,020.00",60,97,5,19,2.5,1/31/2021 22:00,+07:00,#NAME?,#NAME?
12957,-,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,,2,,88,14,-,"1,020.00",74,119,2,19,2.5,1/31/2021 23:00,+07:00,#NAME?,#NAME?
13015,175,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,41,,90.5,40,-,"1,020.00",121,175,-,19,2.5,1/31/2021 21:00,+07:00,#NAME?,#NAME?
13018,140,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,5,,90.5,19,-,"1,020.00",71,140,-,19,2.5,1/31/2021 21:00,+07:00,#NAME?,#NAME?
